,ID,Tweet Time,Convo ID,Likes Count,Retweets Count,Tweets,Tweets(rendered),in_reply_to_tweet_id,in_reply_to,User,User Location,Followers Count,Followings Count,Likes Count,Tweets Count
10,1380882632880254978,2021-04-10 13:57:29+00:00,1380882632880254978,132,15,Beginilah kehidupan tapi tetap harus Kita jalani dan jgn takut Gusti Mboten Sare dan laksanakan dgn disiplin Protokol Kesehatan paten MERDEKA🙏🇮🇩. https://t.co/h00pVoyxQl,Beginilah kehidupan tapi tetap harus Kita jalani dan jgn takut Gusti Mboten Sare dan laksanakan dgn disiplin Protokol Kesehatan paten MERDEKA🙏🇮🇩. https://t.co/h00pVoyxQl,,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
11,1380880608688099330,2021-04-10 13:49:27+00:00,1380880608688099330,501,58,https://t.co/LSM9cgTI63,https://t.co/LSM9cgTI63,,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
12,1380731388857516041,2021-04-10 03:56:30+00:00,1380731388857516041,0,0,"@Anonymous_2024 goblok sudah mantan sich nggak aneh, ini yg Super Hebat Presiden RI Bpk Joko Widodo masih menjabat langsung turun ke Rakyatnya❤️tercinta Mantap Paten MERDEKA🙏🇮🇩.","@Anonymous_2024 goblok sudah mantan sich nggak aneh, ini yg Super Hebat Presiden RI Bpk Joko Widodo masih menjabat langsung turun ke Rakyatnya❤️tercinta Mantap Paten MERDEKA🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
13,1380516107870629893,2021-04-09 13:41:03+00:00,1380516107870629893,667,68,"MulutMu HarimauMu Inilah yg sekarang dialami HRS mari Kita hormati Pengadilan Benteng terakhir Siapapun Dia utk mencari keadilan mau itu Terdakwa juga Jaksa utk mencari kebenaran, tolong Hormati apapun nanti Putusan yg dilaksanakan Oleh Majelis Hakim yg Mulia Paten MERDEKA🙏🇮🇩. https://t.co/iD3ZJ2zQrz","MulutMu HarimauMu Inilah yg sekarang dialami HRS mari Kita hormati Pengadilan Benteng terakhir Siapapun Dia utk mencari keadilan mau itu Terdakwa juga Jaksa utk mencari kebenaran, tolong Hormati apapun nanti Putusan yg dilaksanakan Oleh Majelis Hakim yg Mulia Paten MERDEKA🙏🇮🇩. https://t.co/iD3ZJ2zQrz",,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
14,1380118383857860614,2021-04-08 11:20:38+00:00,1380118383857860614,238,15,"Belanda masih jauh eh Pemilu Pilpres Gubernur Bupati/Walikota dan DPR DPD DPRD Tk 1 &amp; 2 bahkan lebih jauh thn 2024 kok sudah mulai sibuk pemanasan, sabar ya lama2 bisa stresssssss sudah Sukseskan dulu Protokol Kesehatan Badai COVID-19 belum berlalu MERDEKA🙏🇮🇩. https://t.co/E0wPR3Y211","Belanda masih jauh eh Pemilu Pilpres Gubernur Bupati/Walikota dan DPR DPD DPRD Tk 1 &amp; 2 bahkan lebih jauh thn 2024 kok sudah mulai sibuk pemanasan, sabar ya lama2 bisa stresssssss sudah Sukseskan dulu Protokol Kesehatan Badai COVID-19 belum berlalu MERDEKA🙏🇮🇩. https://t.co/E0wPR3Y211",,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
15,1379813509257519109,2021-04-07 15:09:10+00:00,1379813509257519109,0,0,"@MuhSujarw4 ini orang tolol tapi sok pintar, ka’cian deh Wassalam.","@MuhSujarw4 ini orang tolol tapi sok pintar, ka’cian deh Wassalam.",,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
16,1379731926194393090,2021-04-07 09:45:00+00:00,1379731926194393090,218,29,"Hidup ini harus dinikmati yg penting happy yg nggak perlu ngapain dipikirin nanti stresssssss sendiri akhirnya imun tubuh drop, sudah dukung terusssssss Pemerintahan Bpk Joko Widodo Presiden RI ke 7 yg sudah bekerja keras dgn Disiplin melaksanakan Protokol Kesehatan MERDEKA🙏🇮🇩. https://t.co/PFysY2VAhY","Hidup ini harus dinikmati yg penting happy yg nggak perlu ngapain dipikirin nanti stresssssss sendiri akhirnya imun tubuh drop, sudah dukung terusssssss Pemerintahan Bpk Joko Widodo Presiden RI ke 7 yg sudah bekerja keras dgn Disiplin melaksanakan Protokol Kesehatan MERDEKA🙏🇮🇩. https://t.co/PFysY2VAhY",,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
17,1379659692943704066,2021-04-07 04:57:58+00:00,1379659692943704066,1,0,@rahung terkaing kaing dicomberan lucu X ha ha ha ra’cain Sip deh.,@rahung terkaing kaing dicomberan lucu X ha ha ha ra’cain Sip deh.,,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
18,1379629940937617409,2021-04-07 02:59:44+00:00,1379629940937617409,1000,76,"Aku pernah menjadi Kader Partai Demokrat yg dibesarkan dan membesarkan PD selama lebih kurang 10 thn, bangga👍melihat peran Ketua Umum PD hasil KLB Sibolangit Bpk Jenderal TNI Purn DR H Moeldoko atas perhatian dan partipasinya terhadap Bencana Alam NTT👏NTB MERDEKA🙏🇮🇩.","Aku pernah menjadi Kader Partai Demokrat yg dibesarkan dan membesarkan PD selama lebih kurang 10 thn, bangga👍melihat peran Ketua Umum PD hasil KLB Sibolangit Bpk Jenderal TNI Purn DR H Moeldoko atas perhatian dan partipasinya terhadap Bencana Alam NTT👏NTB MERDEKA🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
19,1379386481899417602,2021-04-06 10:52:19+00:00,1379386481899417602,491,72,"Tokoh tokoh sekarang sudah seperti Toko Besi Toko Sembako &amp; Toko Embeeeeeeer ha ha ha, dukung saja Pemerintahan Pak Joko Widodo Presiden RI ke 7 serta Jajarannya berkat Do’a Rakyat Indonesia❤️tercinta diakui Dunia Sukses menghadapi COVID-19 dgn Protokol Kesehatannya MERDEKA🙏🇮🇩. https://t.co/j9l8AKErZS","Tokoh tokoh sekarang sudah seperti Toko Besi Toko Sembako &amp; Toko Embeeeeeeer ha ha ha, dukung saja Pemerintahan Pak Joko Widodo Presiden RI ke 7 serta Jajarannya berkat Do’a Rakyat Indonesia❤️tercinta diakui Dunia Sukses menghadapi COVID-19 dgn Protokol Kesehatannya MERDEKA🙏🇮🇩. https://t.co/j9l8AKErZS",,,ruhutsitompul,Jakarta,2341501,194789,3631,22683
20,1379250268764692483,2021-04-06 01:51:03+00:00,1379250268764692483,0,0,@myrazra Haleluya Puji Tuhan Yesus Shalom.,@myrazra Haleluya Puji Tuhan Yesus Shalom.,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
21,1379229668243505152,2021-04-06 00:29:12+00:00,1379229668243505152,598,101,Tolong dicamkan sebaik baiknya dan laksanakan terusssssss Protokol Kesehatan dgn disiplin menyongsong Indonesia❤️Maju MERDEKA🙏🇮🇩. https://t.co/FyRW2Dg2iS,Tolong dicamkan sebaik baiknya dan laksanakan terusssssss Protokol Kesehatan dgn disiplin menyongsong Indonesia❤️Maju MERDEKA🙏🇮🇩. https://t.co/FyRW2Dg2iS,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
22,1378939949098041345,2021-04-05 05:17:57+00:00,1378939949098041345,820,61,Setneg unggah foto pernikahan Atta❤️Aurel dimana salahnya? Pak Joko Widodo sebagai Presiden RI melekat jabatannya dimana dan kapan saja Pak Jokowi berada bersama Ibu Negara Iriana sesuai aturan ke Protokol an mohon maklum MERDEKA🙏🇮🇩.,Setneg unggah foto pernikahan Atta❤️Aurel dimana salahnya? Pak Joko Widodo sebagai Presiden RI melekat jabatannya dimana dan kapan saja Pak Jokowi berada bersama Ibu Negara Iriana sesuai aturan ke Protokol an mohon maklum MERDEKA🙏🇮🇩.,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
23,1378874527627681792,2021-04-05 00:58:00+00:00,1378874527627681792,0,0,@fayruzfayqa makin dogol saja membandingkan pete dgn jengkol ha ha ha👺kadrun Wassalam.,@fayruzfayqa makin dogol saja membandingkan pete dgn jengkol ha ha ha👺kadrun Wassalam.,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
24,1378675023741743104,2021-04-04 11:45:14+00:00,1378675023741743104,221,15,Apapun agama👏kepercayaan yg Kita yakinkan terussssssslah berserah Tuhan Maha Baik dan mohon Pandemi COVID-19 belum berlalu tetaplah disiplin melaksanakan Protokol Kesehatan MERDEKA🙏🇮🇩. https://t.co/XIDoBrBjo0,Apapun agama👏kepercayaan yg Kita yakinkan terussssssslah berserah Tuhan Maha Baik dan mohon Pandemi COVID-19 belum berlalu tetaplah disiplin melaksanakan Protokol Kesehatan MERDEKA🙏🇮🇩. https://t.co/XIDoBrBjo0,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
25,1378620099934908421,2021-04-04 08:07:00+00:00,1378620099934908421,559,41,"Apa yg dikatakan Ibu Megawati Soekarnoputri Ketua Umum PDI Perjuangan Politisi🇮🇩Negarawan Senior Presiden RI ke 5 menjadi teladan, yg sudah merasakan pahit getirnya berjuang Utk kepentingan Rakyat  Indonesia❤️tercinta harus terusssss terukir didada👏hati Kita semua MERDEKA👍🙏🤟. https://t.co/YwBI3dZsG8","Apa yg dikatakan Ibu Megawati Soekarnoputri Ketua Umum PDI Perjuangan Politisi🇮🇩Negarawan Senior Presiden RI ke 5 menjadi teladan, yg sudah merasakan pahit getirnya berjuang Utk kepentingan Rakyat  Indonesia❤️tercinta harus terusssss terukir didada👏hati Kita semua MERDEKA👍🙏🤟. https://t.co/YwBI3dZsG8",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
26,1378528944912101379,2021-04-04 02:04:46+00:00,1378528944912101379,4,0,@IBNUHUSEINATS nggak mampu merangkai kata ha ha ha belajar sama gabenar sama2👺kadrun gitu saja kok repot Wassalam.,@IBNUHUSEINATS nggak mampu merangkai kata ha ha ha belajar sama gabenar sama2👺kadrun gitu saja kok repot Wassalam.,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
27,1378298257516888066,2021-04-03 10:48:06+00:00,1378298257516888066,437,36,"Bandingkan Rezim Jokowi dan Soeharto, si TOP Tua Ompong Peot AS seperti melihat Monas dari Jokja ha ha ha ngeri ka’le  ka’cian deh masih sakit masuk lagi RS Jiwa Grogol MERDEKA🙏🇮🇩.","Bandingkan Rezim Jokowi dan Soeharto, si TOP Tua Ompong Peot AS seperti melihat Monas dari Jokja ha ha ha ngeri ka’le  ka’cian deh masih sakit masuk lagi RS Jiwa Grogol MERDEKA🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
28,1378222859680509959,2021-04-03 05:48:30+00:00,1378222859680509959,2387,358,"Pak Joko Widodo Presiden RI ke 7 segera mengeluarkan Perppu Terrorisme, Kami yg anti dgn kelakuan pengecut para terroris 100% mendukung nggak usah didengar barisan sakit hati👺kadrun2 dan para dalang serta pelindung teroris kebakaran jenggot Paten MERDEKA🙏🇮🇩.","Pak Joko Widodo Presiden RI ke 7 segera mengeluarkan Perppu Terrorisme, Kami yg anti dgn kelakuan pengecut para terroris 100% mendukung nggak usah didengar barisan sakit hati👺kadrun2 dan para dalang serta pelindung teroris kebakaran jenggot Paten MERDEKA🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
29,1377939153531269122,2021-04-02 11:01:09+00:00,1377939153531269122,489,75,Sip deh maju terusssssss menuju Indonesia Maju dan laksanakan Protokol Kesehatan dgn disiplin ingat Badai Pandemi COVID-19 belum berlalu MERDEKA🙏🇮🇩. https://t.co/97qUlZtHIT,Sip deh maju terusssssss menuju Indonesia Maju dan laksanakan Protokol Kesehatan dgn disiplin ingat Badai Pandemi COVID-19 belum berlalu MERDEKA🙏🇮🇩. https://t.co/97qUlZtHIT,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
30,1377625975467413508,2021-04-01 14:16:42+00:00,1377625975467413508,380,51,Akibat salah pergaulan beginilah yg terjadi ha ha ha ya sudah jgn lupa 3M dan laksanakan Protokol Kesehatan dgn disiplin Paten MERDEKA🙏🇮🇩. https://t.co/PzSlgvNpl5,Akibat salah pergaulan beginilah yg terjadi ha ha ha ya sudah jgn lupa 3M dan laksanakan Protokol Kesehatan dgn disiplin Paten MERDEKA🙏🇮🇩. https://t.co/PzSlgvNpl5,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
31,1377208634573168643,2021-03-31 10:38:20+00:00,1377208634573168643,449,35,"Terima kasih Bpk Polisi yg telah membuka kelakuan memalukan lelaki mata keranjang ha ha ha rasain Polisi Lalu Lintas mau diakali kena batunya sudah dukung terusssssss Pemerintahan Pak Joko Widodo Presiden RI, laksanakan Protokol Kesehatan dgn disiplin MERDEKA🙏🇮🇩. https://t.co/qimPs5yraT","Terima kasih Bpk Polisi yg telah membuka kelakuan memalukan lelaki mata keranjang ha ha ha rasain Polisi Lalu Lintas mau diakali kena batunya sudah dukung terusssssss Pemerintahan Pak Joko Widodo Presiden RI, laksanakan Protokol Kesehatan dgn disiplin MERDEKA🙏🇮🇩. https://t.co/qimPs5yraT",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
32,1376896922611372036,2021-03-30 13:59:42+00:00,1376896922611372036,348,21,"Indahnya berdemokrasi di Negara Indonesia❤️tercinta yg mengikutinya harus Siap Menang🙏Siap Kalah, seandainya ini dilanggar percayalah mau partai atau pelaksananya pasti ditinggalkan Rakyat diera Reformasi sekarang sangat cerdas paten MERDEKA👍🇮🇩.","Indahnya berdemokrasi di Negara Indonesia❤️tercinta yg mengikutinya harus Siap Menang🙏Siap Kalah, seandainya ini dilanggar percayalah mau partai atau pelaksananya pasti ditinggalkan Rakyat diera Reformasi sekarang sangat cerdas paten MERDEKA👍🇮🇩.",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
33,1376834768646545413,2021-03-30 09:52:43+00:00,1376834768646545413,304,27,"Tolong Kita merenung sejenak agar ta’u arti kehidupan ini mari dukung terusssssss Pemerintahan Pak Joko Widodo Presiden RI ke 7 Kader PDI Perjuangan Ketua Umum Ibu Megawati Soekarnoputri Presiden RI ke 5, laksanakan Protokol Kesehatan dgn disiplin paten MERDEKA🙏🇮🇩. https://t.co/7C8y4ylhkM","Tolong Kita merenung sejenak agar ta’u arti kehidupan ini mari dukung terusssssss Pemerintahan Pak Joko Widodo Presiden RI ke 7 Kader PDI Perjuangan Ketua Umum Ibu Megawati Soekarnoputri Presiden RI ke 5, laksanakan Protokol Kesehatan dgn disiplin paten MERDEKA🙏🇮🇩. https://t.co/7C8y4ylhkM",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
34,1376709215989854212,2021-03-30 01:33:49+00:00,1376709215989854212,546,42,Tukang tipu mengatakan lawannya penipu ha ha ha itulah k a r m a paten MERDEKA🙏🇮🇩.,Tukang tipu mengatakan lawannya penipu ha ha ha itulah k a r m a paten MERDEKA🙏🇮🇩.,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
35,1376513529428156416,2021-03-29 12:36:14+00:00,1376513529428156416,427,60,"Hiburan sejenak biar tdk stresssssss, sudah jgn terlalu serius yg penting laksanakan Protokol Kesehatan dgn disiplin👍Terima kasih TNI POLRI jajarannya juga BIN👌BNPT kerja kerasnya mengungkap Peristiwa Bom di depan Gereja Katedral Makasar yg semakin Terang Benderang MERDEKA🙏🇮🇩. https://t.co/V2BWDXf4fW","Hiburan sejenak biar tdk stresssssss, sudah jgn terlalu serius yg penting laksanakan Protokol Kesehatan dgn disiplin👍Terima kasih TNI POLRI jajarannya juga BIN👌BNPT kerja kerasnya mengungkap Peristiwa Bom di depan Gereja Katedral Makasar yg semakin Terang Benderang MERDEKA🙏🇮🇩. https://t.co/V2BWDXf4fW",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
36,1376367180644683777,2021-03-29 02:54:42+00:00,1376367180644683777,0,0,"@YanHarahap Gimana orang luar ?, Jenderal TNI Purn DR Moeldoko Ketua Umum Partai Demokrat KLB Sibolangit MERDEKA👍🇮🇩.","@YanHarahap Gimana orang luar ?, Jenderal TNI Purn DR Moeldoko Ketua Umum Partai Demokrat KLB Sibolangit MERDEKA👍🇮🇩.",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
37,1376340652514926593,2021-03-29 01:09:17+00:00,1376340652514926593,1213,161,"Teroris ada agamanya dan otaknya dirusak melalui ajaran agama yg salah Aku mohon jgn salahkan agamanya 
tapi b o h o n g yg mengatakan teroris tdk ada agamanya, mari Kita dukung Pemerintah TNI POLISI BIN dan jajarannya mengungkap Bom di Gereja Katedral Makasar Paten MERDEKA🙏🇮🇩.","Teroris ada agamanya dan otaknya dirusak melalui ajaran agama yg salah Aku mohon jgn salahkan agamanya 
tapi b o h o n g yg mengatakan teroris tdk ada agamanya, mari Kita dukung Pemerintah TNI POLISI BIN dan jajarannya mengungkap Bom di Gereja Katedral Makasar Paten MERDEKA🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
38,1376152646650720256,2021-03-28 12:42:13+00:00,1376152646650720256,0,0,@YanHarahap Jenderal TNI DR Moeldoko Ketua Umum Partai Demokrat KLB Sibolangit makin paten saja MERDEKA👍🇮🇩.,@YanHarahap Jenderal TNI DR Moeldoko Ketua Umum Partai Demokrat KLB Sibolangit makin paten saja MERDEKA👍🇮🇩.,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
39,1376124600627519489,2021-03-28 10:50:46+00:00,1376124600627519489,655,57,Tolong Kita semua Rakyat Indonesia❤️tercinta bersabar menunggu hasil kerja keras Kapolri dan Jajarannya👍juga BIN mengungkap terang benderang Peristiwa Bom bunuh diri di depan Gereja Katedral di Makasar Selamat Bekerja Tuhan Memberkati MERDEKA🙏🇮🇩.,Tolong Kita semua Rakyat Indonesia❤️tercinta bersabar menunggu hasil kerja keras Kapolri dan Jajarannya👍juga BIN mengungkap terang benderang Peristiwa Bom bunuh diri di depan Gereja Katedral di Makasar Selamat Bekerja Tuhan Memberkati MERDEKA🙏🇮🇩.,,,ruhutsitompul,Jakarta,2341500,194789,3631,22683
40,1375998469152772097,2021-03-28 02:29:34+00:00,1375998469152772097,481,43,"Aku yg pernah menjadi Kader PD Bangga melihat Kader2 Sejati PD yg berani bersikap dgn tegas melakukan KLB Sibolangit Pak Moeldoko secara Aklamasi menjadi Ketua Umum Partai Demokrat, Aku beri angka/nilai 100 Maturnuwun Pak Jenderal TNI DR Moeldoko tolong selamatkan PD MERDEKA🙏🇮🇩.","Aku yg pernah menjadi Kader PD Bangga melihat Kader2 Sejati PD yg berani bersikap dgn tegas melakukan KLB Sibolangit Pak Moeldoko secara Aklamasi menjadi Ketua Umum Partai Demokrat, Aku beri angka/nilai 100 Maturnuwun Pak Jenderal TNI DR Moeldoko tolong selamatkan PD MERDEKA🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341491,194789,3631,22683
41,1375436208763899910,2021-03-26 13:15:21+00:00,1375436208763899910,348,43,"Emangnya dunia ini milik kalian berdua ha ha ha ra’sain kena batunya yg lain Anak kost di bumi ini, ya sudah bantu Pemerintahan Pak Joko Widodo Presiden RI mengatasi Pandemi COVID-19 laksanakan Protokol Kesehatan dgn disiplin MERDEKA🙏🇮🇩. https://t.co/TqVt4STHxD","Emangnya dunia ini milik kalian berdua ha ha ha ra’sain kena batunya yg lain Anak kost di bumi ini, ya sudah bantu Pemerintahan Pak Joko Widodo Presiden RI mengatasi Pandemi COVID-19 laksanakan Protokol Kesehatan dgn disiplin MERDEKA🙏🇮🇩. https://t.co/TqVt4STHxD",,,ruhutsitompul,Jakarta,2341491,194789,3631,22683
42,1375331377806118915,2021-03-26 06:18:47+00:00,1375331377806118915,945,79,"Walaupun Ibu Megawati Soekarnoputri siap “lengser keprabon” Aku yakin hati yg paling dalam Kader Simpatisan &amp; Rakyat pemilih setia❤️PDI Perjuangan🤟belum bisa menerima, krn Kharisma &amp; pengorbanan Ibunda sangat besar kepartai pahit manisnya perjuangan sudah dialami MERDEKA👍🙏🇮🇩.","Walaupun Ibu Megawati Soekarnoputri siap “lengser keprabon” Aku yakin hati yg paling dalam Kader Simpatisan &amp; Rakyat pemilih setia❤️PDI Perjuangan🤟belum bisa menerima, krn Kharisma &amp; pengorbanan Ibunda sangat besar kepartai pahit manisnya perjuangan sudah dialami MERDEKA👍🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341491,194789,3631,22683
43,1375282038958292994,2021-03-26 03:02:44+00:00,1375282038958292994,715,79,"Sudah mulai kalap merasakan partainya digembosi besan sendiri yg mendirikan partai baru mengatakan demokrasi yg c u l a s, menepuk air didulang terpercik muka sendiri nggak ada malunya dari Ketua MPR RI krn sangat c u l a s nya berpolitik mau turun kelas menjadi Wakil MERDEKA🙏🇮🇩","Sudah mulai kalap merasakan partainya digembosi besan sendiri yg mendirikan partai baru mengatakan demokrasi yg c u l a s, menepuk air didulang terpercik muka sendiri nggak ada malunya dari Ketua MPR RI krn sangat c u l a s nya berpolitik mau turun kelas menjadi Wakil MERDEKA🙏🇮🇩",,,ruhutsitompul,Jakarta,2341491,194789,3631,22683
44,1374886690771197953,2021-03-25 00:51:45+00:00,1374886690771197953,472,35,Sebentar lagi tinggal menghitung jam maju terus Pejuang2 Yg menjadikan Rumah PolitikMu tempat Rakyat berteduh dan segerah berbenah Kibarkan Panji2Mu ke seluruh pelosok Tanah Air Indonesia❤️tercinta Paten MERDEKA🙏🇮🇩.,Sebentar lagi tinggal menghitung jam maju terus Pejuang2 Yg menjadikan Rumah PolitikMu tempat Rakyat berteduh dan segerah berbenah Kibarkan Panji2Mu ke seluruh pelosok Tanah Air Indonesia❤️tercinta Paten MERDEKA🙏🇮🇩.,,,ruhutsitompul,Jakarta,2341491,194789,3631,22683
