,ID,Tweet Time,Convo ID,Likes Count,Retweets Count,Tweets,Tweets(rendered),in_reply_to_tweet_id,in_reply_to,User,User Location,Followers Count,Followings Count,Likes Count,Tweets Count
10,1583428086464360449,2022-10-21 12:00:49+00:00,1583428086464360449,929,178,Ha ha ha hutang hutang hutang eh Rosi langsung di KO Bu Sri dgn ucapan menohok j a w a b dulu Ros ? tertawa Aku termehek mehek MERDEKA🤟👍🙏🇮🇩. https://t.co/06eEn3x5IV,Ha ha ha hutang hutang hutang eh Rosi langsung di KO Bu Sri dgn ucapan menohok j a w a b dulu Ros ? tertawa Aku termehek mehek MERDEKA🤟👍🙏🇮🇩. https://t.co/06eEn3x5IV,,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
11,1583304103907639297,2022-10-21 03:48:09+00:00,1583304103907639297,637,60,"Tertawa Aku termehek memehek emangnya Do’i Hakim, ya begitulah kalau sudah menjadi 👺kadrun langsung pikirannya sempit ha ha ha sampai jontor itu bacot terap saja Pak Joko Widodo Presiden RI ke 7 tetap Berjaya Rakyat Indonesia ter❤️cinta sich pendukung setianya MERDEKA🤟👍🙏🇮🇩. https://t.co/kbTE46GAWq","Tertawa Aku termehek memehek emangnya Do’i Hakim, ya begitulah kalau sudah menjadi 👺kadrun langsung pikirannya sempit ha ha ha sampai jontor itu bacot terap saja Pak Joko Widodo Presiden RI ke 7 tetap Berjaya Rakyat Indonesia ter❤️cinta sich pendukung setianya MERDEKA🤟👍🙏🇮🇩. https://t.co/kbTE46GAWq",,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
12,1583276383396335616,2022-10-21 01:58:00+00:00,1583276383396335616,615,82,"Ibu ini kasihan, otaknya dibikin salah berpikir akibat 👺kadrun yg buta hukum tapi sok pintar Hukum Perdata sangat beda hukum Acaranya MERDEKA🤟👍🙏🇮🇩. https://t.co/OefEAijdVf","Ibu ini kasihan, otaknya dibikin salah berpikir akibat 👺kadrun yg buta hukum tapi sok pintar Hukum Perdata sangat beda hukum Acaranya MERDEKA🤟👍🙏🇮🇩. https://t.co/OefEAijdVf",,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
13,1583005583614963713,2022-10-20 08:01:56+00:00,1583005583614963713,1,0,"@Affan79992133 Jual bubur dijenbatan Ancol, ingat ya bubur dingin jgn pantas nanti gigi ya makin ompong ha ha ha Sip deh👍🙏🤣.","@Affan79992133 Jual bubur dijenbatan Ancol, ingat ya bubur dingin jgn pantas nanti gigi ya makin ompong ha ha ha Sip deh👍🙏🤣.",,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
14,1582913985707274242,2022-10-20 01:57:57+00:00,1582913985707274242,1369,238,"Eh 👺kadrun tolong dengar ini, segera kembali kejalan yg benar MERDEKA 🤟👍🙏🇮🇩.https://t.co/BKNk1ZsoUl","Eh 👺kadrun tolong dengar ini, segera kembali kejalan yg benar MERDEKA 🤟👍🙏🇮🇩.https://t.co/BKNk1ZsoUl",,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
15,1582912604770484224,2022-10-20 01:52:28+00:00,1582912604770484224,634,87,"Ha ha ha ga’benar sekarang masih bakal calon, belum ada kata terlambat cabut lagi itu dukungan kasihan nanti Rakyat Indonesia ter❤️cinta MERDEKA 🤟👍🙏🇮🇩.https://t.co/YDaV5iB12c","Ha ha ha ga’benar sekarang masih bakal calon, belum ada kata terlambat cabut lagi itu dukungan kasihan nanti Rakyat Indonesia ter❤️cinta MERDEKA 🤟👍🙏🇮🇩.https://t.co/YDaV5iB12c",,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
16,1582658793107693568,2022-10-19 09:03:55+00:00,1582658793107693568,471,98,Tolong segera diusut KPK Polisi dan Kejaksaan jangan kendor MERDEKA🤟👍🙏🇮🇩.https://t.co/cHdWBXWDpS,Tolong segera diusut KPK Polisi dan Kejaksaan jangan kendor MERDEKA🤟👍🙏🇮🇩.https://t.co/cHdWBXWDpS,,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
17,1582549968799559680,2022-10-19 01:51:29+00:00,1582549968799559680,585,81,"Ini namanya kegoblokkan kok dipelihara, malu dong tong kosong cempreng bunyinya ha ha ha kalau jadi👺kadrun ya begini jadi sama gobloknya “Pak Joko Widodo Presiden RI kok difitnah yg ada Rakyat Indonesia makin men❤️cintai Pak JOKOWI”MERDEKA🤟👍🙏🇮🇩.https://t.co/X0Zs9y1yCm","Ini namanya kegoblokkan kok dipelihara, malu dong tong kosong cempreng bunyinya ha ha ha kalau jadi👺kadrun ya begini jadi sama gobloknya “Pak Joko Widodo Presiden RI kok difitnah yg ada Rakyat Indonesia makin men❤️cintai Pak JOKOWI”MERDEKA🤟👍🙏🇮🇩.https://t.co/X0Zs9y1yCm",,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
18,1582516456813514752,2022-10-18 23:38:19+00:00,1582516456813514752,476,60,"Pak Joko Widodo Presiden RI ke 7 yg sangat dicintai Rakyatnya tidak usah datang, mereka hanya cari panggung tdk mengerti beracara dalam Hukum  Perdata MERDEKA 🤟👍🙏🇮🇩.https://t.co/Sfb8NK1QaF","Pak Joko Widodo Presiden RI ke 7 yg sangat dicintai Rakyatnya tidak usah datang, mereka hanya cari panggung tdk mengerti beracara dalam Hukum  Perdata MERDEKA 🤟👍🙏🇮🇩.news.detik.com/berita/d-63550…",,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
19,1582370462922788866,2022-10-18 13:58:12+00:00,1582370462922788866,462,88,👺kadrun yg pakai Kaca Mata Kuda tetap saja ga’benar the best ha ha ha MERDEKA🤟👍🙏🇮🇩.https://t.co/4BRX0vlUXt,👺kadrun yg pakai Kaca Mata Kuda tetap saja ga’benar the best ha ha ha MERDEKA🤟👍🙏🇮🇩.https://t.co/4BRX0vlUXt,,,ruhutsitompul,Jakarta,2341641,194781,3635,22685
20,1582211086006517760,2022-10-18 03:24:53+00:00,1582211086006517760,722,134,"Tolong dong ini jangan diulang ulang Vidionya, ka’cian sigagap Kader PD Aku jadi malu banget pernah di sana ha ha ha MERDEKA 🤟👍🙏🇮🇩.https://t.co/HlVPpYphcz","Tolong dong ini jangan diulang ulang Vidionya, ka’cian sigagap Kader PD Aku jadi malu banget pernah di sana ha ha ha MERDEKA 🤟👍🙏🇮🇩.https://t.co/HlVPpYphcz",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
21,1581949292914257922,2022-10-17 10:04:37+00:00,1581949292914257922,493,33,Eh ngomong2 setelah ga’benar l e n g s e r gimana Nasib Sibotak Jembatan Ancol kangen nie komentarnya MERDEKA🤟👍🙏🇮🇩.,Eh ngomong2 setelah ga’benar l e n g s e r gimana Nasib Sibotak Jembatan Ancol kangen nie komentarnya MERDEKA🤟👍🙏🇮🇩.,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
22,1581948032681009152,2022-10-17 09:59:36+00:00,1581948032681009152,937,108,"Inilah bedannya Penyambutan PJ Gubernur DKI Bpk Heru dan yg sangat berbeda dgn Pelepasan ga’benar, dimana perbedaannya ? yg satu Kekuatan Moral dan yg kedua Kekuatan Pencitraan yg plus Nasi Bungkus ngeri ka’le MERDEKA🤟👍🙏🇮🇩.https://t.co/5FbJHYLgUz","Inilah bedannya Penyambutan PJ Gubernur DKI Bpk Heru dan yg sangat berbeda dgn Pelepasan ga’benar, dimana perbedaannya ? yg satu Kekuatan Moral dan yg kedua Kekuatan Pencitraan yg plus Nasi Bungkus ngeri ka’le MERDEKA🤟👍🙏🇮🇩.https://t.co/5FbJHYLgUz",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
23,1581940164355506176,2022-10-17 09:28:20+00:00,1581940164355506176,789,76,"Sudah j e l a s kan, tolong pendukung ga’benar 👺kadrun asal  Ngebacot m a l u kan MERDEKA🤟👍🙏🇮🇩. https://t.co/8tMUQKj1bS","Sudah j e l a s kan, tolong pendukung ga’benar 👺kadrun asal  Ngebacot m a l u kan MERDEKA🤟👍🙏🇮🇩. https://t.co/8tMUQKj1bS",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
24,1581930215361552384,2022-10-17 08:48:48+00:00,1581930215361552384,540,67,"Kembali Kejalan yg Benar, Maturnuwun Pak Heru PJ Gubernur yang baru tadi pagi dilantik dgn niat yg sangat mulia “Suara Rakyat Suara Tuhan” Bravo Bpk Joko Widodo Presiden RI ke 7 Mas JOKOWI menugaskan Tokoh utk DKI PJ Gubernur yg sangat tepat MERDEKA🤟👍🙏🇮🇩https://t.co/CJTWotxHAQ","Kembali Kejalan yg Benar, Maturnuwun Pak Heru PJ Gubernur yang baru tadi pagi dilantik dgn niat yg sangat mulia “Suara Rakyat Suara Tuhan” Bravo Bpk Joko Widodo Presiden RI ke 7 Mas JOKOWI menugaskan Tokoh utk DKI PJ Gubernur yg sangat tepat MERDEKA🤟👍🙏🇮🇩https://t.co/CJTWotxHAQ",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
25,1581641017471606784,2022-10-16 13:39:38+00:00,1581641017471606784,446,80,"Tolong didengar ya, ini sebelumnya sangat posisif menilai ga’benar MERDEKA 🤟👍🙏🇮🇩.https://t.co/RKCiqg4EM5","Tolong didengar ya, ini sebelumnya sangat posisif menilai ga’benar MERDEKA 🤟👍🙏🇮🇩.https://t.co/RKCiqg4EM5",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
26,1581639223425126402,2022-10-16 13:32:30+00:00,1581639223425126402,744,124,Ini baru lawakan utk pendukung 👺kadrun ha ha ha lucu banget MERDEKA🤟👍🙏🇮🇩.https://t.co/HNJlem3s9p,Ini baru lawakan utk pendukung 👺kadrun ha ha ha lucu banget MERDEKA🤟👍🙏🇮🇩.https://t.co/HNJlem3s9p,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
27,1581637679074066433,2022-10-16 13:26:22+00:00,1581637679074066433,594,95,Ha ha ha Aku ikut tertawa termehek mehek lucu banget MERDEKA🤟👍🙏🇮🇩. https://t.co/jMaHEB7nWu,Ha ha ha Aku ikut tertawa termehek mehek lucu banget MERDEKA🤟👍🙏🇮🇩. https://t.co/jMaHEB7nWu,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
28,1581636040778842112,2022-10-16 13:19:52+00:00,1581636040778842112,396,59,"Ini baru benar, hati Rakyat Indonesia ter❤️Cinta tdk bisa dibohongi lagi Cerdas semuanya sejak Reformasi MERDEKA🤟👍🙏🇮🇩.https://t.co/Ys9zZPxPi7","Ini baru benar, hati Rakyat Indonesia ter❤️Cinta tdk bisa dibohongi lagi Cerdas semuanya sejak Reformasi MERDEKA🤟👍🙏🇮🇩.https://t.co/Ys9zZPxPi7",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
29,1581633671693365249,2022-10-16 13:10:27+00:00,1581633671693365249,133,22,Ada lagi nie ich ngeri ka’le MERDEKA🤟👍🙏🇮🇩.https://t.co/e76cmhf2vM,Ada lagi nie ich ngeri ka’le MERDEKA🤟👍🙏🇮🇩.https://t.co/e76cmhf2vM,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
30,1581623460186402817,2022-10-16 12:29:52+00:00,1581623460186402817,174,38,Ngeri ka’le ha ha ha MERDEKA🤟👺🙏🇮🇩.https://t.co/Eh6jWzJESl,Ngeri ka’le ha ha ha MERDEKA🤟👺🙏🇮🇩.https://t.co/Eh6jWzJESl,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
31,1581438060214235136,2022-10-16 00:13:09+00:00,1581438060214235136,740,154,"Kalau masih ngotot bertahan dikoalisi, ini yg namanya muka Badak dan Aku mohon Pak Joko Widodo Yg di❤️Cintai Rakyatnya harus cepat mengambil sikap karena mereka sudah tdk punya rasa malu eh dianggapnya goblok tolol dungu bego Kita semuanya MERDEKA🤟👍🙏🇮🇩.https://t.co/FywuvWSnf0","Kalau masih ngotot bertahan dikoalisi, ini yg namanya muka Badak dan Aku mohon Pak Joko Widodo Yg di❤️Cintai Rakyatnya harus cepat mengambil sikap karena mereka sudah tdk punya rasa malu eh dianggapnya goblok tolol dungu bego Kita semuanya MERDEKA🤟👍🙏🇮🇩.https://t.co/FywuvWSnf0",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
32,1581237992424808448,2022-10-15 10:58:10+00:00,1581237992424808448,266,22,👺kadrun ini masih pesong/gila masuk lagi Rumah Sakit Jiwa Grogol MERDEKA🤟👍🙏🇮🇩. https://t.co/mQtfJlgDMh,👺kadrun ini masih pesong/gila masuk lagi Rumah Sakit Jiwa Grogol MERDEKA🤟👍🙏🇮🇩. https://t.co/mQtfJlgDMh,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
33,1581237104079646720,2022-10-15 10:54:38+00:00,1581237104079646720,627,120,"PerutKu sudah tdk henti2nya  dikocok sama ga’benar, lama2 Aku bisa mati sambil tertawa termehek mehek ha ha ha MERDEKA 🤟👍🙏🇮🇩.https://t.co/IUM6jeArTc","PerutKu sudah tdk henti2nya  dikocok sama ga’benar, lama2 Aku bisa mati sambil tertawa termehek mehek ha ha ha MERDEKA 🤟👍🙏🇮🇩.https://t.co/IUM6jeArTc",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
34,1581235712615071745,2022-10-15 10:49:06+00:00,1581235712615071745,2094,312,"Ada2 saja nie meme ha ha ha, memercik air didulang terpercik muka sendiri ini yg namanya Senjata makan Tuan MERDEKA🤟👍🙏🇮🇩. https://t.co/aH3NDJu7MH","Ada2 saja nie meme ha ha ha, memercik air didulang terpercik muka sendiri ini yg namanya Senjata makan Tuan MERDEKA🤟👍🙏🇮🇩. https://t.co/aH3NDJu7MH",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
35,1581061481793474560,2022-10-14 23:16:46+00:00,1581061481793474560,569,91,Why Not The Best menurut Do’i yg memakai Kaca Mata Kuda ha ha ha mau dibawa kemana Republik Indonesia ter❤️Cinta ngeri ka’le MERDEKA🤟👍🙏🇮🇩.https://t.co/ucBzQlx1vw,Why Not The Best menurut Do’i yg memakai Kaca Mata Kuda ha ha ha mau dibawa kemana Republik Indonesia ter❤️Cinta ngeri ka’le MERDEKA🤟👍🙏🇮🇩.https://t.co/ucBzQlx1vw,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
36,1580966263072862221,2022-10-14 16:58:24+00:00,1580966263072862221,483,101,"Anda benar banget, Aku kasih angka 100 dan yg ngebacot ngawur mestinya malu dan minta ma’af MERDEKA🤟👍🙏🇮🇩.https://t.co/btM64tqgBp","Anda benar banget, Aku kasih angka 100 dan yg ngebacot ngawur mestinya malu dan minta ma’af MERDEKA🤟👍🙏🇮🇩.https://t.co/btM64tqgBp",,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
37,1580838564551532544,2022-10-14 08:30:59+00:00,1580838564551532544,417,129,Aku juga sangat setujuuuuu tangkap dan borgol 👺kadrun ini sudah benar2 melanggar hukum di Negara Indonesia ter❤️Cinta yg ber Ideologi Pancasila MERDEKA🤟👍🙏🇮🇩.https://t.co/IhaajG8o4o,Aku juga sangat setujuuuuu tangkap dan borgol 👺kadrun ini sudah benar2 melanggar hukum di Negara Indonesia ter❤️Cinta yg ber Ideologi Pancasila MERDEKA🤟👍🙏🇮🇩.https://t.co/IhaajG8o4o,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
38,1580814443226624000,2022-10-14 06:55:08+00:00,1580814443226624000,99,9,Mari Kita dengan lagu ini sebaik baiknya benar2 sangat menggugah hati Kita Paten MERDEKA 🤟👍🙏🇮🇩.https://t.co/2lTucfFzpg,Mari Kita dengan lagu ini sebaik baiknya benar2 sangat menggugah hati Kita Paten MERDEKA 🤟👍🙏🇮🇩.https://t.co/2lTucfFzpg,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
39,1580813355509379073,2022-10-14 06:50:48+00:00,1580813355509379073,33,6,Kura2 dalam Perahu eh kok pura2 tdk ta’u kok masih bertanya pula ha ha ha MERDEKA🤟👍🙏🇮🇩. https://t.co/569BaoZvhb,Kura2 dalam Perahu eh kok pura2 tdk ta’u kok masih bertanya pula ha ha ha MERDEKA🤟👍🙏🇮🇩. https://t.co/569BaoZvhb,,,ruhutsitompul,Jakarta,2341647,194781,3635,22685
40,1580812104742801408,2022-10-14 06:45:50+00:00,1580812104742801408,234,30,"Sabar ya duduk diboncengan ?, percayalah Presiden Indonesia ke 7 Bpk Joko Widodo sangat Arif dan Bijaksana akan menutuskannya, Hormati Presiden yg memiliki Hak sepenuhnya utk Penyegaran Kabinetnya MERDEKA 🤟👍🙏🇮🇩.https://t.co/Wf1eJRp3KA","Sabar ya duduk diboncengan ?, percayalah Presiden Indonesia ke 7 Bpk Joko Widodo sangat Arif dan Bijaksana akan menutuskannya, Hormati Presiden yg memiliki Hak sepenuhnya utk Penyegaran Kabinetnya MERDEKA 🤟👍🙏🇮🇩.https://t.co/Wf1eJRp3KA",,,ruhutsitompul,Jakarta,2341655,194779,3635,22685
41,1580809757316698113,2022-10-14 06:36:30+00:00,1580809757316698113,760,64,"Pak Joko Widodo Presiden RI ke 7 yg sangat di❤️Cintai Rakyatnya kecuali 👺kadrun, Maju terusssssss menuju Indonesia Maju🇮🇩Indonesia Raya MERDEKA🤟👍🙏. https://t.co/VgSOHtLOuG","Pak Joko Widodo Presiden RI ke 7 yg sangat di❤️Cintai Rakyatnya kecuali 👺kadrun, Maju terusssssss menuju Indonesia Maju🇮🇩Indonesia Raya MERDEKA🤟👍🙏. https://t.co/VgSOHtLOuG",,,ruhutsitompul,Jakarta,2341655,194779,3635,22685
42,1580807715600809984,2022-10-14 06:28:24+00:00,1580807715600809984,51,5,"Ha ha ha ini pendukung ga’benar 👺kadrun stresssss yg sudah pesong/gila, harus segera dirujukkan ke Rumah Sakit Jiwa  Grogol MERDEKA 🤟👍🙏🇮🇩.https://t.co/HbDq4Dt4tT","Ha ha ha ini pendukung ga’benar 👺kadrun stresssss yg sudah pesong/gila, harus segera dirujukkan ke Rumah Sakit Jiwa  Grogol MERDEKA 🤟👍🙏🇮🇩.https://t.co/HbDq4Dt4tT",,,ruhutsitompul,Jakarta,2341655,194779,3635,22685
43,1580804260744175616,2022-10-14 06:14:40+00:00,1580804260744175616,320,65,"Siapa yg bisa menerima kelakuan ga’benar seperti ini kecuali👺kadrun, ngeri ka’le rasa malunya sudah tdk ada ya sudah mari Kita Berdo’a biar Tuhan yg bekerja MERDEKA 🤟👍🙏🇮🇩.https://t.co/Mcj7YBI1uR","Siapa yg bisa menerima kelakuan ga’benar seperti ini kecuali👺kadrun, ngeri ka’le rasa malunya sudah tdk ada ya sudah mari Kita Berdo’a biar Tuhan yg bekerja MERDEKA 🤟👍🙏🇮🇩.https://t.co/Mcj7YBI1uR",,,ruhutsitompul,Jakarta,2341655,194779,3635,22685
44,1580641559090847744,2022-10-13 19:28:09+00:00,1580641559090847744,573,113,"Makin hanyut &amp; akhirnya tenggelam si ga’benar, baru diundang makan siang saja PJ Gubernur DKI Bpk Heru dgn sedikit bicara eh langsung yg ta’unya hanya bercakap cakap dgn merangkai kata tdk ta’u apa yg dikerjakan selain nyengir👺kadrun sich MERDEKA🤟👍🙏🇮🇩. https://t.co/zr9LTS2O1l","Makin hanyut &amp; akhirnya tenggelam si ga’benar, baru diundang makan siang saja PJ Gubernur DKI Bpk Heru dgn sedikit bicara eh langsung yg ta’unya hanya bercakap cakap dgn merangkai kata tdk ta’u apa yg dikerjakan selain nyengir👺kadrun sich MERDEKA🤟👍🙏🇮🇩. https://t.co/zr9LTS2O1l",,,ruhutsitompul,Jakarta,2341655,194779,3635,22685
45,1580450961373294592,2022-10-13 06:50:47+00:00,1580450961373294592,542,94,"Hey pendukung 👺kadrun masih tdk ada malunya, apa sudah tak punya rasa malu terusssssss memfitnah Pak Joko Widodo Presiden RI ke 7 yg sangat di❤️cintai Rakyatnya MERDEKA🤟👍🙏🇮🇩. https://t.co/IU1iri8ygK","Hey pendukung 👺kadrun masih tdk ada malunya, apa sudah tak punya rasa malu terusssssss memfitnah Pak Joko Widodo Presiden RI ke 7 yg sangat di❤️cintai Rakyatnya MERDEKA🤟👍🙏🇮🇩. https://t.co/IU1iri8ygK",,,ruhutsitompul,Jakarta,2341655,194779,3635,22685
46,1580449041661317120,2022-10-13 06:43:09+00:00,1580449041661317120,179,11,"Setelah berjilid jilid demo dan tdk didukung Rakyat Indonesia❤️tercinta, Ormas Buruh yg Ketua Umumnya 👺Kadrun mengancam ma’u demo la’ge 10 November ha ha ha jualannya nggak laku nie ye mau diletakkan kemana itu muka badaknya MERDEKA🤟👍🙏🇮🇩.","Setelah berjilid jilid demo dan tdk didukung Rakyat Indonesia❤️tercinta, Ormas Buruh yg Ketua Umumnya 👺Kadrun mengancam ma’u demo la’ge 10 November ha ha ha jualannya nggak laku nie ye mau diletakkan kemana itu muka badaknya MERDEKA🤟👍🙏🇮🇩.",,,ruhutsitompul,Jakarta,2341655,194779,3635,22685
