,ID,Tweet Time,Convo ID,Likes Count,Retweets Count,Tweets,Tweets(rendered),in_reply_to_tweet_id,in_reply_to,User,User Location,Followers Count,Followings Count,Likes Count,Tweets Count
42,1513336382525444096,2022-04-11 02:01:24+00:00,1513332997516189702,10,3,"@ivansiregar18 Ha ha ha begitu saja nie demo, sudah Aku bilang hanya gertak sambalkan eh taunya mau demo sibuk cari donasi dan pada makan sendiri hasilnya ya kuliah saja baik2 kasihan Orang Tua yg peras keringat membiayai jgn dengar hasutan 👺kadrun Sip deh.","@ivansiregar18 Ha ha ha begitu saja nie demo, sudah Aku bilang hanya gertak sambalkan eh taunya mau demo sibuk cari donasi dan pada makan sendiri hasilnya ya kuliah saja baik2 kasihan Orang Tua yg peras keringat membiayai jgn dengar hasutan 👺kadrun Sip deh.",1.5133329975161897e+18,https://twitter.com/ivansiregar18,ruhutsitompul,Jakarta,2341585,194784,3633,22685
43,1513181011496280064,2022-04-10 15:44:01+00:00,1513037057924677632,2,0,@pedskiibax @AryFadillah72 Haleluya Puji Tuhan Yesus Shalom.,@pedskiibax @AryFadillah72 Haleluya Puji Tuhan Yesus Shalom.,1.513180666980348e+18,https://twitter.com/pedskiibax,ruhutsitompul,Jakarta,2341585,194784,3633,22685
44,1513103167403491332,2022-04-10 10:34:41+00:00,1513037057924677632,0,0,@Sanalu_Bis Ha ha ha ooo kau ketahuan suka makan kuping babi ich haram ta’u Sip deh.,@Sanalu_Bis Ha ha ha ooo kau ketahuan suka makan kuping babi ich haram ta’u Sip deh.,1.5131025634359706e+18,https://twitter.com/Sanalu_Bis,ruhutsitompul,Jakarta,2341585,194784,3633,22685
45,1513102227619336196,2022-04-10 10:30:57+00:00,1513102227619336196,0,0,@UyokBack Ha ha ha makin tolol saja nie lawan2 yg pesong/gila Sip deh.,@UyokBack Ha ha ha makin tolol saja nie lawan2 yg pesong/gila Sip deh.,,,ruhutsitompul,Jakarta,2341585,194784,3633,22685
46,1513097764250742788,2022-04-10 10:13:13+00:00,1513037057924677632,0,0,@Sanalu_Bis Kau baiknya makan babi dulu paok biar orang bilang kau pesong/gila ha ha ha Shalom.,@Sanalu_Bis Kau baiknya makan babi dulu paok biar orang bilang kau pesong/gila ha ha ha Shalom.,1.5130971697161994e+18,https://twitter.com/Sanalu_Bis,ruhutsitompul,Jakarta,2341585,194784,3633,22685
47,1513096515015028737,2022-04-10 10:08:15+00:00,1513037057924677632,0,0,"@Sanalu_Bis Ha ha ha sitolol ini ikut komentar lagi, eh makin terlihat ketololannya Shalom.","@Sanalu_Bis Ha ha ha sitolol ini ikut komentar lagi, eh makin terlihat ketololannya Shalom.",1.5130959207111885e+18,https://twitter.com/Sanalu_Bis,ruhutsitompul,Jakarta,2341585,194784,3633,22685
48,1513095945889914881,2022-04-10 10:06:00+00:00,1512961954134237194,0,0,@naufalpalevi Ha ha ha ingus kau ba’u pe’te ka’cian deh.,@naufalpalevi Ha ha ha ingus kau ba’u pe’te ka’cian deh.,1.513094142691201e+18,https://twitter.com/naufalpalevi,ruhutsitompul,Jakarta,2341585,194784,3633,22685
49,1513084351034322944,2022-04-10 09:19:55+00:00,1513037057924677632,0,0,@AldoPaibo Haleluya Puji Tuhan Yesus Shalom.,@AldoPaibo Haleluya Puji Tuhan Yesus Shalom.,1.5130839708080742e+18,https://twitter.com/AldoPaibo,ruhutsitompul,Jakarta,2341585,194784,3633,22685
50,1513081308481998852,2022-04-10 09:07:50+00:00,1513081308481998852,0,0,@geloraco Luhut dilawan ha ha ha Shalom.,@geloraco Luhut dilawan ha ha ha Shalom.,,,ruhutsitompul,Jakarta,2341585,194784,3633,22685
51,1513068545454010368,2022-04-10 08:17:07+00:00,1512961954134237194,0,0,@herudar 👍👍👍👍👍👍👍Oke Love U Shalom.,@herudar 👍👍👍👍👍👍👍Oke Love U Shalom.,1.513064873466667e+18,https://twitter.com/herudar,ruhutsitompul,Jakarta,2341585,194784,3633,22685
52,1513063625866375173,2022-04-10 07:57:34+00:00,1513061248027758593,1,1,@intanalyze 👍👍👍👍👍👍👍Sip deh Shalom.,@intanalyze 👍👍👍👍👍👍👍Sip deh Shalom.,1.5130612480277586e+18,https://twitter.com/intanalyze,ruhutsitompul,Jakarta,2341585,194784,3633,22685
53,1513037057924677632,2022-04-10 06:12:00+00:00,1513037057924677632,790,117,"Aku tantang ayo siapa yg berani ? jgn ngebacot dgn congor yg ba’u banget krn keyakinanKu, baik penyandang dana demo penggerak demo barisan sakit hati👺kadrun yg demo akan gatot gagal total dgn taruhan yg kalah mukanya dilumuri kotoran manusia Aku tunggu Sip deh MERDEKA🤟👍🙏🇮🇩. https://t.co/tBhmC2PnuL","Aku tantang ayo siapa yg berani ? jgn ngebacot dgn congor yg ba’u banget krn keyakinanKu, baik penyandang dana demo penggerak demo barisan sakit hati👺kadrun yg demo akan gatot gagal total dgn taruhan yg kalah mukanya dilumuri kotoran manusia Aku tunggu Sip deh MERDEKA🤟👍🙏🇮🇩. https://t.co/tBhmC2PnuL",,,ruhutsitompul,Jakarta,2341585,194784,3633,22685
54,1513031191804669952,2022-04-10 05:48:41+00:00,1513031191804669952,0,0,@bachrum_achmadi Istana Boneka ha ha ha tolol kali kau Sip deh.,@bachrum_achmadi Istana Boneka ha ha ha tolol kali kau Sip deh.,,,ruhutsitompul,Jakarta,2341585,194784,3633,22685
55,1513029480688021504,2022-04-10 05:41:53+00:00,1512961954134237194,0,0,@aktivis_jalanan Orang tolol marah nie ye MERDEKA🤟🇮🇩.,@aktivis_jalanan Orang tolol marah nie ye MERDEKA🤟🇮🇩.,,,ruhutsitompul,Jakarta,2341585,194784,3633,22685
56,1513027874106015746,2022-04-10 05:35:30+00:00,1513027455300534273,5,1,@sabripergerakan 👍👍👍👍👍👍👍MERDEKA🤟🙏🇮🇩.,@sabripergerakan 👍👍👍👍👍👍👍MERDEKA🤟🙏🇮🇩.,1.5130274553005343e+18,https://twitter.com/sabripergerakan,ruhutsitompul,Jakarta,2341585,194784,3633,22685
57,1512985378491617281,2022-04-10 02:46:38+00:00,1512979320914194432,1,0,@prytnma 👍👍👍👍👍👍👍Sip deh.,@prytnma 👍👍👍👍👍👍👍Sip deh.,1.5129832483975537e+18,https://twitter.com/prytnma,ruhutsitompul,Jakarta,2341585,194784,3633,22685
